,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
1054,97834,OXDo1mHlp2Io3CM6a1aB1w,Seoul Taco,6665 Delmar Blvd,Saint Louis,MO,63130,38.6564316,-90.3075823,4.0,713,1,"{'NoiseLevel': ""u'average'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'beer_and_wine'"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'None', 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': False, u'validated': False}""}","Restaurants, Asian Fusion, Food, Mexican, Food Trucks, Korean","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
1055,11319,0VbQPOI8LqNpSmW4rcEMdQ,Pizza Hut,1608 Country Club Place Dr.,Saint Charles,MO,63303,38.769645,-90.5211396,2.0,14,1,"{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1'}","Fast Food, Restaurants, Pizza, Italian, Chicken Wings","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-23:0'}"
1056,111559,3VvZpyRMg5p3nH2-iK3-Vg,The Tavern Kitchen & Bar,"2961 Dougherty Fry Rd, Ste 101",St. Louis,MO,63122,38.5688724884,-90.4778058411,4.5,375,1,"{'RestaurantsPriceRange2': '3', 'Caters': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False', 'HappyHour': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'Smoking': ""u'no'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True'}","Seafood, American (New), Bars, Wine Bars, Nightlife, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}"
1057,58799,86pRIJ5201_hfReVxR2fKw,Fuzzy's Taco Shop,302 W Port Plaza Dr,Maryland Heights,MO,63146,38.7015705736,-90.4471841515,3.0,216,1,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""'casual'"", 'DogsAllowed': 'False', 'NoiseLevel': ""'average'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None}"", 'BikeParking': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': True, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Mexican, Salad, Fast Food, American (New), American (Traditional), Restaurants, Tex-Mex","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-21:0'}"
1058,36235,6-WOy4WWsMdSOLZgyF8m-w,Imo's Pizza,10070 St Charles Rock Rd,Saint Ann,MO,63074,38.7249007,-90.3771344,3.0,38,1,"{'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False', 'Ambience': ""{u'divey': None, u'hipster': None, u'casual': None, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}""}","Italian, Pizza, Restaurants","{'Monday': '10:0-0:0', 'Tuesday': '10:0-0:0', 'Wednesday': '10:0-0:0', 'Thursday': '10:0-0:0', 'Friday': '10:0-1:0', 'Saturday': '10:0-1:0', 'Sunday': '11:0-23:0'}"
1060,13894,EwblShAzTJ4Op6aJZYYuVA,Subway,"1641 S Jefferson Ave, Ste E",St. Louis,MO,63104,38.6156244,-90.2212557,2.5,16,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DriveThru': 'True', 'Caters': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Sandwiches, Restaurants, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
1061,64528,dNC6G1FhDVQA5D58Oyg06g,Amighetti's,9631 Manchester Rd,Saint Louis,MO,63119,38.6089145,-90.3675349,4.0,110,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'Corkage': 'False', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'BYOB': 'True', 'RestaurantsTableService': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'DogsAllowed': 'True'}","Bakeries, Sandwiches, Delis, Restaurants, Cafes, Event Planning & Services, Caterers, Italian, Grocery, Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}"
1062,58642,dLtvYS2OPDtzDp_YEgEB3w,Raising Cane's Chicken Fingers,2707 S Big Bend Blvd,Maplewood,MO,63143,38.6122531545,-90.3234167997,3.5,28,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsTableService': 'False', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'False', 'DriveThru': 'True', 'GoodForKids': 'True', 'DogsAllowed': 'False'}","Restaurants, Southern, Fast Food, Chicken Wings, Chicken Shop","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}"
1065,65104,t2NJiSKdFhojJp-7E68zFw,La Fiesta Mexican Resturant,7439 S Lindbergh Blvd,Mehlville,MO,63125,38.5061717314,-90.3227962399,4.0,66,1,"{'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': False, u'validated': None}"", 'RestaurantsDelivery': 'True', 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': None, u'classy': False, u'upscale': False}""}","Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-20:0'}"
1066,123688,FT3mAgZ2nrBQ-eW09m0M5Q,Bar 101 St. Louis Soulard,1724 S Broadway,Saint Louis,MO,63104,38.6081889,-90.1998246,2.5,16,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Music': ""{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'True'}","Nightlife, Bars, Sports Clubs, Active Life, Lounges, Restaurants, Sports Bars, Burgers, American (New)","{'Monday': '15:0-19:0', 'Tuesday': '19:0-3:0', 'Wednesday': '15:0-3:0', 'Thursday': '19:0-3:0', 'Friday': '15:0-3:0', 'Saturday': '19:0-3:0', 'Sunday': '19:0-3:0'}"
1067,36543,9KnTKfl4_XH5HuprnIgMBw,Hong Kong Restaurant,2207 Droste Rd,Saint Charles,MO,63301,38.78807,-90.512752,4.0,20,1,"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True'}","Nightlife, Chinese, Restaurants, Bars, Lounges","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '15:0-20:0'}"
1068,124305,3y6GWhwZsNshAcy3wShT6A,Sweet EM's Coffee And Ice Cream,6330 Clayton Ave,St. Louis,MO,63139,38.628442,-90.292634,4.5,48,1,"{'RestaurantsTakeOut': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'False', 'WheelchairAccessible': 'True', 'HasTV': 'False', 'RestaurantsTableService': 'False', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HappyHour': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'Corkage': 'False'}","Ice Cream & Frozen Yogurt, Coffee & Tea, Restaurants, Food, Desserts, Breakfast & Brunch","{'Monday': '0:0-0:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-13:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-20:0'}"
1069,62320,4lkbbB4y_kaoPdDxq0F3Hw,Starbucks,14128 Manchester,Manchester,MO,63011,38.59327,-90.497455,3.0,22,1,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Food, Restaurants","{'Monday': '5:0-21:0', 'Tuesday': '5:0-21:0', 'Wednesday': '5:0-21:0', 'Thursday': '5:0-21:0', 'Friday': '5:0-21:0', 'Saturday': '5:0-21:0', 'Sunday': '5:0-21:0'}"
1070,112766,87Ib1kJWiaULafXY1lFcIg,Super Wok,"2951 Dougherty Ferry Rd, Ste 106",Saint Louis,MO,63122,38.570146,-90.476857,3.5,43,1,"{'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True'}","Food, Seafood, Chinese, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
1071,61451,evOg5Cxy0N8IUPcxKof2Uw,Puna Cafe,2202 Michigan Ave,Arnold,MO,63010,38.4405747921,-90.3786340356,4.5,9,1,"{'BusinessAcceptsBitcoin': 'False', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'HasTV': 'True', 'Caters': 'False', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Coffee & Tea, Restaurants, Imported Food, Cafes, Desserts, Food","{'Monday': '10:0-20:30', 'Wednesday': '10:0-20:30', 'Thursday': '10:0-20:30', 'Friday': '10:0-20:30', 'Saturday': '10:0-20:30', 'Sunday': '10:0-20:30'}"
1080,95707,VId1X5tUXs6ifRUP94VwRA,Urban Fort Play ,"1854 Russell Blvd, Ste A",St. Louis,MO,63104,38.6089084,-90.2149847,4.5,38,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'Caters': 'False', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsDelivery': 'True'}","Active Life, Kids Activities, Food, Restaurants, Indoor Playcentre, Sandwiches, Coffee & Tea","{'Monday': '0:0-0:0', 'Wednesday': '9:0-13:0', 'Thursday': '9:0-13:0', 'Friday': '9:0-13:0', 'Saturday': '8:0-13:0', 'Sunday': '8:0-13:0'}"
1083,72545,0H5HJpgooUuAEw7TibzWSA,Katerinas Greek Restaurant,7822 Bonhomme Ave,Saint Louis,MO,63105,38.6474401,-90.3383035,4.5,57,1,"{'HappyHour': 'True', 'Alcohol': ""u'full_bar'"", 'BYOB': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'True', 'Caters': 'True', 'DogsAllowed': 'True', 'Ambience': ""{'touristy': None, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': None}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'True'}","Greek, Restaurants","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '17:0-21:0'}"
1084,104943,iIU4GS5d-TKYbDGbUzmxEA,Taco Bell,501 Chouteau,Saint Louis,MO,63102,38.617239,-90.193209,1.5,42,1,"{'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'WiFi': ""u'no'"", 'GoodForKids': 'True', 'DriveThru': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True', 'BikeParking': 'False'}","Breakfast & Brunch, Tex-Mex, Restaurants, Tacos, Mexican, Fast Food","{'Monday': '8:0-1:0', 'Tuesday': '8:0-1:0', 'Wednesday': '8:0-1:0', 'Thursday': '8:0-1:0', 'Friday': '8:0-1:0', 'Saturday': '8:0-1:0', 'Sunday': '8:0-1:0'}"
1086,32953,u8XChTLcpLZV7h8P42LffA,Pretzel Boy's,5006 Hampton Ave,St. Louis,MO,63109,38.585718,-90.292421,4.0,22,1,"{'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True'}","American (Traditional), Bakeries, Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-16:0'}"
