,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,total_hrs
961,21078,G9kbYIJbSskvHiRPZzfDUw,Rodeo's Chicken Coop,860 Black Horse Pike,Turnersville,NJ,8012,39.7773903,-75.052034,1.5,5,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'None', 'RestaurantsTableService': 'False', 'HasTV': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'""}","Chicken Wings, Restaurants, Pizza","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",79.0
965,21697,_9gsyTPL6TzkhMxymxi8Ng,Two Peters Diner,1769 North Olden Ave,Ewing Township,NJ,8638,40.2483208,-74.7713759,3.0,36,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'""}","Diners, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",168.0
970,94995,FAaYejigvHIyVoX2HHCq9g,East Garden Buffet,611 Cross Keys Rd,Sicklerville,NJ,8081,39.7363468936,-75.0101979744,3.0,13,0,"{'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Buffets","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",79.0
973,31001,507xiTmM0qBUZ7J_1ClDHQ,Amici Milano,600 Chestnut Ave,Trenton,NJ,8611,40.2108758,-74.7461741,4.0,36,0,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Pizza, Italian","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '13:0-22:0'}",47.0
975,84523,2YndW_iTAMrOkfW9H4fGKw,Adobos Mexican Grill,7 E Park Ave,Merchantville,NJ,8109,39.95178,-75.048332,4.0,9,0,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'Caters': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}","Mexican, Restaurants","{'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-19:0'}",55.0
982,22278,ztnxoNY4a3EOXkCQVAx4wg,Ruby Tuesday,1750 Deptford Center Rd,Deptford,NJ,8096,39.8314319,-75.0978249,3.0,50,0,"{'BikeParking': 'True', 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'DriveThru': 'False', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","Nightlife, Restaurants, American (Traditional), Burgers, Bars","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",77.0
984,124878,wZzxZnFHREpjMHMOtaf-MQ,Famous Dave's Bar-B-Que,104 New Jersey 70,Cherry Hill,NJ,8034,39.913776,-75.00745,3.5,84,0,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'None'}","Restaurants, Food Delivery Services, Event Planning & Services, American (Traditional), Food, Barbeque, Comfort Food, Caterers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",77.0
987,113820,FosfKfWu92EmFMYMzIyz4w,Pete's Steakhouse,1855 N Olden Ave,Trenton,NJ,8638,40.250004,-74.777077,3.0,26,0,"{'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'None', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Restaurants, American (Traditional), Steakhouses","{'Monday': '7:0-21:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-20:0'}",97.0
992,13314,iwYEJXSabFsVK2Au4fdWLA,BAMBU,6009 Mansion Blvd,Pennsauken,NJ,8109,39.9358409,-75.0608032,4.5,28,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Food, Bubble Tea, Juice Bars & Smoothies, Vietnamese, Coffee & Tea, Restaurants","{'Monday': '9:30-10:0', 'Tuesday': '9:30-16:0', 'Wednesday': '9:30-21:0', 'Thursday': '9:30-21:0', 'Friday': '9:30-21:0', 'Saturday': '9:30-21:0', 'Sunday': '9:30-20:0'}",94.5
994,65945,wWZexHCkuRXFhaapSgzeow,Wicked Bagelz,790 Woodlane Rd,Westampton,NJ,8060,40.0115685657,-74.8060845584,2.5,27,0,"{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'False', 'BYOB': 'False', 'OutdoorSeating': 'False', 'DogsAllowed': 'False', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'False'}","Food, Bagels, Restaurants, Breakfast & Brunch, Coffee & Tea, Burgers","{'Thursday': '7:0-13:0', 'Friday': '7:0-13:0', 'Saturday': '7:0-13:0', 'Sunday': '7:0-13:0'}",24.0
1002,73374,dNkwio15NdmvX1DdkjiTng,China King,5450 Southfield Ctr,Saint Louis,MO,63123,38.5255859568,-90.3587967178,1.5,8,0,"{'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'False', 'Caters': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""u'quiet'"", 'BikeParking': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'""}","Food, Food Delivery Services, Chinese, Restaurants","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:30', 'Saturday': '10:30-22:30'}",74.0
1012,85528,aZnc05OgGYSDgnFBiplvEw,Big Bowl,8450 Eager Rd,Saint Louis,MO,63144,38.6271558,-90.3396944,4.0,8,0,"{'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""u'no'"", 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False'}","Restaurants, Chinese","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-19:0'}",61.0
1013,62044,df6k7h9D-OkRaCBVpMV6Tg,City Bistro,2718 Gravois,Saint Louis,MO,63118,38.603328,-90.226278,2.5,11,0,"{'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'loud'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False'}","Jazz & Blues, American (New), Restaurants, Arts & Entertainment, Lounges, Bars, Nightlife","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0'}",76.0
1021,89260,r-Ssz3aqWGMnYcsoVFzshg,Blaze Pizza,8039 Dale Ave,Richmond Heights,MO,63117,38.627975,-90.332981,2.5,44,0,"{'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsTableService': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'WiFi': ""u'free'""}","Pizza, Fast Food, Restaurants, Salad","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",80.0
1022,60728,WN4vWgb7tmm-N7rdjFwJVw,Tazé Mediterranean Street Food,"626 Washington Ave, Ste 103",Saint Louis,MO,63101,38.6300677,-90.1902211,4.0,184,0,"{'RestaurantsPriceRange2': '1', 'Alcohol': ""u'beer_and_wine'"", 'HappyHour': 'True', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Mediterranean","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-20:0'}",59.0
1025,75959,83wPVS_ikQujVTGiqGfv_g,Mississippi Mud Coffee Roasters,1223 Pine St,Saint Louis,MO,63103,38.6292928,-90.198768,4.0,33,0,"{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'HasTV': 'False', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""'casual'"", 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}""}","Cafes, Coffee Roasteries, Restaurants, Food, Coffee & Tea","{'Monday': '7:0-16:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '8:30-16:0'}",57.5
1033,50896,GlUp8Ls2x2vToByiAtSnYw,St. Louis Wing Company,9816 Manchester Rd,Saint Louis,MO,63119,38.6061467,-90.3743757,4.0,163,0,"{'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'BusinessParking': 'None', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'True'}","Restaurants, American (New), Chicken Wings","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",69.0
1036,97674,67UUl9oq1Du6pUCLRrpJwA,J. Gumbo's,312 N 10th St,Saint Louis,MO,63101,38.6294976492,-90.1946834824,3.5,6,0,"{'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1'}","Restaurants, Cajun/Creole","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '11:0-16:0'}",40.0
1040,93449,MCcxe7UiXr0HcVxdxv0gJA,28/65 Brewhouse,2865 Veterans Memorial Pkwy,St Charles,MO,63301,38.7832055,-90.5245639,3.0,109,0,"{'HasTV': 'True', 'BikeParking': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'free'"", 'NoiseLevel': ""'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Pizza, Nightlife, Pubs, Bars, Burgers, American (New), Restaurants","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",94.0
